kind,etag,id,snippet.channelId,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.channelId,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,replies.comments
youtube#commentThread,TZ5-xVRMOQ-fIBDJZGodzaYEM50,UgzfWI-qo0Qqs4MBG4N4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,tHu6pnuMl_XZoHDOoJ6lE-b4eWE,UgzfWI-qo0Qqs4MBG4N4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,"Los mayas caímos por la religión, y el que dicen que quema las cosas fue el pelaná de Fray Diego de Landa, igual está súper interesante la leyenda de Sac Nicté (que básicamente es la historia de Helena de Troya) pero dicen que por eso mucho de los conocimientos mayas sobrevivieron porque se movieron hacia Tikal. Buen episodio, orgullosamente maya, saludos desde Yucatán.","Los mayas caímos por la religión, y el que dicen que quema las cosas fue el pelaná de Fray Diego de Landa, igual está súper interesante la leyenda de Sac Nicté (que básicamente es la historia de Helena de Troya) pero dicen que por eso mucho de los conocimientos mayas sobrevivieron porque se movieron hacia Tikal. Buen episodio, orgullosamente maya, saludos desde Yucatán.",@ObiEuan,https://yt3.ggpht.com/ytc/AIdro_lwuqt7RKjnJgx4cUSu-a7-jurqNXYwrui_mH8HRK7en_zH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ObiEuan,UCLYhree0r_ZztWZcRBQyscw,True,none,0,2024-05-18T05:38:04Z,2024-05-18T05:38:04Z,True,0,True,
youtube#commentThread,udxQRYP27my_MhA6AgMRJMcvvp4,UgyZMAxLZcRziPXWkXV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,-6lAf2uvDB2GKcNgNzydg3N9gKI,UgyZMAxLZcRziPXWkXV4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Deberían de invitar a Mario Castañeda y que hablen sobre la historia del doblaje mexicano.,Deberían de invitar a Mario Castañeda y que hablen sobre la historia del doblaje mexicano.,@RavenGreyLugosi,https://yt3.ggpht.com/dgzcws7Sc6UHSDO11rwccu8RlaPxBoj-VlJV7FHInOXU-vSgcdFnoL5PZwx9rV95mUXHPyt8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@RavenGreyLugosi,UC2P4WX0L0ilyF3XuXC0dAlA,True,none,1,2024-05-17T22:25:23Z,2024-05-17T22:25:23Z,True,0,True,
youtube#commentThread,TJpZJjMY1fWEELCU7jsw2ZijbK4,Ugz1Df1P-QtuhAuLfY94AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,b5-Pzp8vvtDmwacNDmgynT0YwyU,Ugz1Df1P-QtuhAuLfY94AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,"Me encanta escucharlos!!! muchas gracias, pero haber si un día de estos si se hace lo de los vestuarios, no mas lo dejan a la imaginación jajaja","Me encanta escucharlos!!! muchas gracias, pero haber si un día de estos si se hace lo de los vestuarios, no mas lo dejan a la imaginación jajaja",@Sam-ls7xf123,https://yt3.ggpht.com/GeiEB2V8Xg65r_b6120biasZv3Q7JEKA0cQpoH417if76PdUuHKhMX9p65NmRvlOFSUWmKVF=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Sam-ls7xf123,UCjcNywGXpY7Y8KseMtGs5GA,True,none,2,2024-05-17T20:20:07Z,2024-05-17T20:20:07Z,True,0,True,
youtube#commentThread,HVyMSNe_SPIVwlzhypupIT1Byds,UgwhIqDYBrRTpYtMRrt4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,rOpwDRQDSFyNoQqybFLcowfhbfc,UgwhIqDYBrRTpYtMRrt4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,"En Leyendas legendarias tienen un episodio sobre la realidad de Teresa de Calcuta. También la mencionan en un episodio de Herejes El Podcast, sobre peores premios Nobel.","En Leyendas legendarias tienen un episodio sobre la realidad de Teresa de Calcuta. También la mencionan en un episodio de Herejes El Podcast, sobre peores premios Nobel.",@jperezm,https://yt3.ggpht.com/ytc/AIdro_nPEKgYjGJnehtx8k7M2APo2pydVQ3OA1kEnjPLpa2xLXRH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jperezm,UCkItVJClcCXJicku8riTcyQ,True,none,0,2024-05-16T23:47:19Z,2024-05-16T23:47:19Z,True,0,True,
youtube#commentThread,gPsCrHk0OWaswbVgoPX0Mz9cWp0,UgyYOaSbLipzY16XSJJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,HFYKV-YnL65OOEapfmLiH7FlSsE,UgyYOaSbLipzY16XSJJ4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Siguiendo la tradición de César...Cuándo imperio japonés 4? esperaremos otros 100 capítulos? jajaja Fan de su trabajo :P,Siguiendo la tradición de César...Cuándo imperio japonés 4? esperaremos otros 100 capítulos? jajaja Fan de su trabajo :P,@PaulaPadillaSanchez,https://yt3.ggpht.com/ytc/AIdro_kumUAO-vDqQ2LEQWnE98-Xq0zXVpU65GxPkF_IPO9-vNgWNB8GdeOI-ErUh6jDMTWOLQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PaulaPadillaSanchez,UCd5t_5rExmrpluj-QVrAxeA,True,none,0,2024-05-16T19:57:28Z,2024-05-16T19:57:28Z,True,0,True,
youtube#commentThread,tmbQYei7xYHaxuvIZDPJ6dqOThc,Ugy8HYLRuRJ7D78j3gN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,mlJ-eRMeM_z9wLTnfgdp-MPUZts,Ugy8HYLRuRJ7D78j3gN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Me mama su cotorreo jajajajaja,Me mama su cotorreo jajajajaja,@danielaanaya5007,https://yt3.ggpht.com/ytc/AIdro_mFvDQErU_NOvdErrap1Xv4r0VLFtPxGIUKgq8IQvyKd3YC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@danielaanaya5007,UCzeIPnaCL-uG4_xsp1bSfgQ,True,none,0,2024-05-16T19:23:31Z,2024-05-16T19:23:31Z,True,0,True,
youtube#commentThread,-OnWU89xQJ3PQhF1lXorJflqJIs,UgysFrElGQTHMfs1FUh4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,Ihdz72pWr6irqKDO4fWM02hM8sI,UgysFrElGQTHMfs1FUh4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,"Costa Rica 🇨🇷 está ya con demasiados gringos que se vienen a vivir acá, principalmente la costa pacífica, tanto al sur como al norte, las zonas montañosas ya están empezando a ser compradas por gringos, mucha gente se alegra, pero al final del día no hay progreso, todo se hace más caro, compran los terrenos super baratos<br>En fin, la gentrificación sin ningún tipo de regulación, no es buena","Costa Rica 🇨🇷 está ya con demasiados gringos que se vienen a vivir acá, principalmente la costa pacífica, tanto al sur como al norte, las zonas montañosas ya están empezando a ser compradas por gringos, mucha gente se alegra, pero al final del día no hay progreso, todo se hace más caro, compran los terrenos super baratos
En fin, la gentrificación sin ningún tipo de regulación, no es buena",@oscarag5640,https://yt3.ggpht.com/ytc/AIdro_nCrNy342u7NXjfRrsuNB71manQ02RhRM0KOFc4i59Dw5M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@oscarag5640,UCXt2CUFfO_6K1GU4SeBJneg,True,none,0,2024-05-16T17:10:47Z,2024-05-16T17:10:47Z,True,0,True,
youtube#commentThread,6JTljfoQ65u7FBWhgTbwF_gTD9U,Ugyp-kzjOsGq2XOAWC14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,MFHkRXIDVWX4_h5pSJUmASNsM4g,Ugyp-kzjOsGq2XOAWC14AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Teotihuacan parte 2 ya?,Teotihuacan parte 2 ya?,@anamariamartinezgamez7035,https://yt3.ggpht.com/ytc/AIdro_m5iaXugmbufx1L-3mzepB32iIt-G53N522nvmgnlyw6AMM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@anamariamartinezgamez7035,UCLVpTOywS0BONlB3sEN-gLw,True,none,1,2024-05-16T15:44:38Z,2024-05-16T15:44:38Z,True,0,True,
youtube#commentThread,Rx3YoFh6ZCckr1iRDtwp8xVw0_w,UgyeRTCAFXXNlnRB5tN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,9a7UDnPebnj2BB0P2VWg_Q_kEmc,UgyeRTCAFXXNlnRB5tN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,"Ustedes dos como siempre, increíbles, super guapos, etcétera, y la fulana nada que ver, si querían hacer su mugre comercial de Canción háganlo banner e inviten a verlo, no había necesidad de quemarse la plática entera con una tipa que no sabe ni de lo que están hablando... Sorry me exalté, no me gustó su invitada...","Ustedes dos como siempre, increíbles, super guapos, etcétera, y la fulana nada que ver, si querían hacer su mugre comercial de Canción háganlo banner e inviten a verlo, no había necesidad de quemarse la plática entera con una tipa que no sabe ni de lo que están hablando... Sorry me exalté, no me gustó su invitada...",@HikaruShidou-iy9no,https://yt3.ggpht.com/FsDpxY-jhDN3TO1oSmCz9kfNo5Lpgiepw91hbvaxYntTUk1pnsme0PZXQ8lJjghOX6GARFyK=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@HikaruShidou-iy9no,UCAr9vqEM7zqAP5v0qjsQU_A,True,none,1,2024-05-16T07:49:58Z,2024-05-16T07:49:58Z,True,0,True,
youtube#commentThread,rmc0mItAv4xv_1l0PnAARgWuby4,UgzCD5BYBoSYnWKBCgd4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,685TyBJmLQOlMKKiIBW63Xc-J8I,UgzCD5BYBoSYnWKBCgd4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,&quot;Ta-guan-ti-su-yo&quot; xD saludos de Perú,"""Ta-guan-ti-su-yo"" xD saludos de Perú",@beardem28,https://yt3.ggpht.com/ytc/AIdro_l-sTb0TDAUjJSzXF0YMIxm-GPOSJ-JBJhTfq0RFjZ6wBnYWdvZDSMmBi5u9Ay9p1Dp1Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@beardem28,UCaI1Y5J9PqiSUIWzmvJhksg,True,none,2,2024-05-15T17:36:24Z,2024-05-15T17:36:24Z,True,0,True,
youtube#commentThread,VA9e4mmfnK620TAKYzzm9CKSG1I,UgzGc_hZf4AYfvilUjN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,-G6yB0TWWSG2FjWbcJ9jYq96XnE,UgzGc_hZf4AYfvilUjN4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,"Corrección: Los restos de Hernan, están fuera del metro Pino Suarez por el pasaje a Zócalo, en la esquina de República del Salvador. También metro Zocalo está cerquita.","Corrección: Los restos de Hernan, están fuera del metro Pino Suarez por el pasaje a Zócalo, en la esquina de República del Salvador. También metro Zocalo está cerquita.",@davidlegorreta7605,https://yt3.ggpht.com/ytc/AIdro_nq1ujPdQHIVfcTYvQJ8AXejYHLogvID_ajD0NgZ11puyy0975KTEngMVn1OBn_mEd1AA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@davidlegorreta7605,UCWBDtf4soBmiN8DpSa8lOWA,True,none,0,2024-05-15T17:04:43Z,2024-05-15T17:04:43Z,True,0,True,
youtube#commentThread,3pFSXKfduBBuN-8Ni98kzZl6g1Q,UgzeaELhavifMh_8vFF4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,BPRBnXbhgmE1oI5YPCTZ650ut78,UgzeaELhavifMh_8vFF4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Like y comentario por papuchos,Like y comentario por papuchos,@Andres_Manri,https://yt3.ggpht.com/ytc/AIdro_mUf59iTJP1mXsB51tyHMifky8rgJXsBE9hi3AJ9aVvuik=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Andres_Manri,UCeDWuoXcW_GjqHWMiJkusjw,True,none,0,2024-05-15T16:23:26Z,2024-05-15T16:23:26Z,True,0,True,
youtube#commentThread,IDDI-BqCF6T6uGoVxkINGZRHi50,UgzzFa-d13sA5c-qPFh4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,AOEdWpQOPaZx1dBMtQGazirRKCo,UgzzFa-d13sA5c-qPFh4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Espero que a la rola de la morra le vaya de la verga :D,Espero que a la rola de la morra le vaya de la verga :D,@PinkNoise-g4g,https://yt3.ggpht.com/ytc/AIdro_lXZATiSU94AudKCeqOS-aak7Qi50J9-N9s4qqnF2E7CRmgta6gS959E91ZM-ms0kpswQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PinkNoise-g4g,UCz5UgTB0bmFG0v6fLZa8deg,True,none,0,2024-05-15T15:49:01Z,2024-05-15T15:49:01Z,True,0,True,
youtube#commentThread,aFxGcaNpqug5NrHm-liWdsNW24o,Ugxjb80XnHPqpmgCeph4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,youtube#comment,i9HC4VDSicwET5udRG9dUFRA-vs,Ugxjb80XnHPqpmgCeph4AaABAg,UCeYSnd34IPe57sM8hkjWhrw,o7l_d75l-eo,Esa morra que hace ahí? Llevo 40 minutos escuchando el podcast y no comenta absolutamente nada. Que pedo? Pa traer viejas así mejor no traer nada. Cómo siempre Teka y su compa se rifan A HUEVOOOO. pero ya no traigan gente PENDEEEJA UWU BESOS,Esa morra que hace ahí? Llevo 40 minutos escuchando el podcast y no comenta absolutamente nada. Que pedo? Pa traer viejas así mejor no traer nada. Cómo siempre Teka y su compa se rifan A HUEVOOOO. pero ya no traigan gente PENDEEEJA UWU BESOS,@PinkNoise-g4g,https://yt3.ggpht.com/ytc/AIdro_lXZATiSU94AudKCeqOS-aak7Qi50J9-N9s4qqnF2E7CRmgta6gS959E91ZM-ms0kpswQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PinkNoise-g4g,UCz5UgTB0bmFG0v6fLZa8deg,True,none,0,2024-05-15T15:47:37Z,2024-05-15T15:47:37Z,True,0,True,
